stage,band_index,wavelength_nm,low_snr,sample_count,median_nonfinite_fraction,q90_nonfinite_fraction,max_nonfinite_fraction,median_negative_fraction,q90_negative_fraction,max_negative_fraction,median_above_one_fraction,q90_above_one_fraction,max_above_one_fraction,median_sample_q01,median_sample_median,median_sample_q99,q10_sample_median,q90_sample_median
reflectance,235,2196.375098039216,False,49,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1517646414041519,0.28433945775032043,0.37718311131000526,0.23610361218452455,0.32437587380409244
reflectance,236,2201.8358431372553,False,49,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15274396419525146,0.2855682075023651,0.37819502174854286,0.2374027192592621,0.3257385969161987
reflectance,237,2207.2965882352946,False,49,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1532275480031967,0.286365807056427,0.37902699261903766,0.23812676668167115,0.3268823742866516
reflectance,238,2212.7573333333335,False,49,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15360550522804262,0.28710320591926575,0.38053479194641116,0.23886434733867645,0.3281429588794708
reflectance,239,2218.2180784313728,False,49,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15541134834289552,0.28805768489837646,0.38224871516227726,0.23965210914611818,0.3293483853340149
reflectance,240,2223.678823529412,False,49,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15632517397403717,0.2892114818096161,0.3830742001533508,0.23996388018131257,0.3303325593471527
reflectance,241,2229.1395686274514,False,49,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15420196771621705,0.2881025969982147,0.38202398180961616,0.2383438974618912,0.3287178099155426
reflectance,242,2234.6003137254907,False,49,0.0,0.0,0.0,0.0,0.0,4.5493835585278195e-05,0.0,0.0,0.0,0.1506946700811386,0.28585997223854065,0.38105324625968934,0.23578435480594634,0.32508365511894227
reflectance,243,2240.06105882353,False,49,0.0,0.0,0.0,0.0,0.0,9.449027222647429e-06,0.0,0.0,0.0,0.14837277442216873,0.2824302613735199,0.37780801415443427,0.2322605937719345,0.3192039430141449
reflectance,244,2245.521803921569,False,49,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14567192494869233,0.2775769531726837,0.37278369992971416,0.22768574059009553,0.3119049042463303
reflectance,245,2250.982549019608,False,49,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1430157494544983,0.2706620991230011,0.36517069816589354,0.22165751457214355,0.30566872358322145
reflectance,246,2256.4432941176474,False,49,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1394934682548046,0.261606365442276,0.35376342535018923,0.21387244910001754,0.29805293977260594
reflectance,247,2261.9040392156867,False,49,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13697346344590186,0.2512757182121277,0.3440534609556199,0.20583648681640626,0.29016046226024633
reflectance,248,2267.364784313726,False,49,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13391233310103418,0.2419290915131569,0.3337960585951805,0.19829228520393372,0.2825168073177338
reflectance,249,2272.825529411765,False,49,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1311662569642067,0.23563937097787857,0.32589678883552553,0.19223527163267135,0.27651695609092714
reflectance,250,2278.286274509804,False,49,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12795424312353135,0.23180102556943893,0.3201850605010987,0.18855724930763246,0.2719172298908234
reflectance,251,2283.7470196078434,False,49,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1265192437171936,0.2296157330274582,0.31685772240161897,0.1867344319820404,0.26958294510841374
reflectance,252,2289.2077647058827,False,49,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12548107385635376,0.22836142778396606,0.3134484380483627,0.18596359491348266,0.2685440719127655
reflectance,253,2294.668509803922,False,49,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1225776781141758,0.22746725380420685,0.3107428854703903,0.18482920229434968,0.26887738704681396
reflectance,254,2300.1292549019613,False,49,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1183249980211258,0.22754673659801483,0.31061669766902933,0.18361133635044097,0.2675922214984894
reflectance,255,2305.59,False,49,0.0,0.0,0.0,0.0,0.0006697479529293887,0.0013795055003360333,0.0,0.0,0.0,0.10682535603642464,0.22477875649929047,0.3116533786058425,0.18135624825954438,0.26575879454612733
snv,0,913.1,False,49,0.0,0.0,0.0,0.0156589646566299,0.07643637519927059,0.3179299064678513,0.5330618316608342,0.8273208159302156,0.9098478474267284,-0.16649397134780883,1.0196242332458496,1.4553506195545198,0.7225918412208557,1.1930144786834718
snv,1,918.5607450980392,False,49,0.0,0.0,0.0,0.003875968992248062,0.032136597210764166,0.3368745335302431,0.8268062627117487,0.9429520664656398,0.9732505959893423,0.2567571678757668,1.2062350511550903,1.5421316123008728,0.9441157937049866,1.3564306497573853
snv,2,924.0214901960785,False,49,0.0,0.0,0.0,0.0026648530002782327,0.023851783863904002,0.44542105346735905,0.9289581799615284,0.9706999778062477,0.9919618250484842,0.3695195204019547,1.3257272243499756,1.5973024559020996,1.0513744056224823,1.4484276175498962
snv,3,929.4822352941177,False,49,0.0,0.0,0.0,0.002034191733391041,0.01949790033578839,0.5282740221999904,0.9515946792666016,0.9824039649215174,0.9951175529924127,0.4891107523441315,1.3932294845581055,1.6140140581130982,1.1233831763267517,1.514044749736786
snv,4,934.9429803921569,False,49,0.0,0.0,0.0,0.0013656371550851694,0.014930794142908092,0.5221682308290855,0.9618783738594564,0.9882454650467309,0.9967336939879555,0.5687268781661987,1.4647862911224365,1.6480849599838256,1.1925674319267274,1.562950575351715
snv,5,940.4037254901962,False,49,0.0,0.0,0.0,0.0007803640886200968,0.011806974343543705,0.4626427198958284,0.9699809973807201,0.9925514429022847,0.9974567044333299,0.6268606781959534,1.5297725200653076,1.6906875371932983,1.2619512200355532,1.6140713572502137
snv,6,945.8644705882353,False,49,0.0,0.0,0.0,0.0004755343665028715,0.00990465429092515,0.399901545106633,0.97670345069189,0.9947262894066237,0.9980861488210677,0.6652998924255371,1.5614575147628784,1.7148171138763426,1.3192890167236329,1.6489732265472412
snv,7,951.3252156862745,False,49,0.0,0.0,0.0,0.0004023752331947374,0.008847758452733282,0.3432423419560764,0.9806689093657062,0.9957999672261465,0.9984774250620938,0.7161205387115479,1.5670756101608276,1.7171653366088866,1.344847846031189,1.6587279200553895
