sample_id,condition,cluster,pixels,pseudoabsorbance_pixels,pseudoabsorbance_excluded_pixels,pseudoabsorbance_defined
KYOw02760,A0,5,5009,5009,0,True
KYOw02760,A0,4,28,28,0,True
KYOw02760,A0,1,8223,8223,0,True
KYOw02760,A0,3,1163,1162,1,True
KYOw02760,A0,7,10103,10103,0,True
KYOw02760,A0,8,164,164,0,True
KYOw02762,A0,6,21706,21706,0,True
KYOw02762,A0,2,1409,1409,0,True
KYOw02762,A0,5,23,23,0,True
KYOw02762,A0,4,1251,1251,0,True
KYOw02762,A0,1,147,147,0,True
KYOw02762,A0,3,24145,24145,0,True
KYOw02762,A0,7,17027,17024,3,True
KYOw02762,A0,8,2170,2170,0,True
KYOw02763,A0,6,13433,13433,0,True
KYOw02763,A0,2,4906,4906,0,True
KYOw02763,A0,5,41805,41805,0,True
KYOw02763,A0,4,993,993,0,True
KYOw02763,A0,1,15107,15107,0,True
KYOw02763,A0,3,2001,2001,0,True
KYOw02763,A0,7,24088,24085,3,True
KYOw02763,A0,8,129,129,0,True
KYOw02764,A0,6,14631,14631,0,True
KYOw02764,A0,2,77936,77933,3,True
KYOw02764,A0,5,2396,2396,0,True
KYOw02764,A0,4,45,45,0,True
KYOw02764,A0,1,3480,3480,0,True
KYOw02764,A0,3,1779,1779,0,True
KYOw02764,A0,7,5391,5390,1,True
KYOw02764,A0,8,58,58,0,True
KYOw02766,A0,6,9469,9469,0,True
KYOw02766,A0,2,1481,1481,0,True
KYOw02766,A0,5,8011,8011,0,True
KYOw02766,A0,4,3257,3257,0,True
KYOw02766,A0,1,3324,3324,0,True
KYOw02766,A0,3,12269,12269,0,True
KYOw02766,A0,7,7309,7308,1,True
KYOw02766,A0,8,1056,1056,0,True
KYOw02767,A0,6,4039,4039,0,True
KYOw02767,A0,2,10769,10769,0,True
KYOw02767,A0,5,20392,20392,0,True
KYOw02767,A0,4,653,653,0,True
KYOw02767,A0,1,100797,100797,0,True
KYOw02767,A0,3,5288,5288,0,True
KYOw02767,A0,7,5685,5685,0,True
KYOw02767,A0,8,4520,4520,0,True
KYOw02768,A0,6,2753,2753,0,True
KYOw02768,A0,2,251,251,0,True
KYOw02768,A0,5,35,35,0,True
KYOw02768,A0,4,20105,20104,1,True
KYOw02768,A0,1,128,128,0,True
KYOw02768,A0,3,30593,30593,0,True
KYOw02768,A0,7,10713,10713,0,True
KYOw02768,A0,8,1314,1314,0,True
KYOw02769,A0,6,5939,5939,0,True
KYOw02769,A0,2,16077,16077,0,True
KYOw02769,A0,5,80945,80945,0,True
KYOw02769,A0,4,733,733,0,True
KYOw02769,A0,1,28158,28158,0,True
KYOw02769,A0,3,3810,3810,0,True
KYOw02769,A0,7,25166,25166,0,True
KYOw02769,A0,8,906,906,0,True
KYOw02770,A0,6,15975,15975,0,True
KYOw02770,A0,2,4391,4391,0,True
KYOw02770,A0,5,937,937,0,True
KYOw02770,A0,4,643,643,0,True
KYOw02770,A0,1,3035,3035,0,True
KYOw02770,A0,3,2921,2921,0,True
KYOw02770,A0,7,4457,4457,0,True
KYOw02770,A0,8,1044,1044,0,True
KYOw02771,A0,6,1518,1518,0,True
KYOw02771,A0,2,3198,3198,0,True
KYOw02771,A0,5,49141,49141,0,True
KYOw02771,A0,4,59,59,0,True
KYOw02771,A0,1,53028,53028,0,True
KYOw02771,A0,3,1269,1269,0,True
KYOw02771,A0,7,5697,5697,0,True
KYOw02771,A0,8,186,186,0,True
KYOw02772,A0,6,22841,22841,0,True
KYOw02772,A0,2,2964,2964,0,True
KYOw02772,A0,5,12666,12666,0,True
KYOw02772,A0,4,5101,5101,0,True
KYOw02772,A0,1,4363,4363,0,True
KYOw02772,A0,3,9137,9137,0,True
KYOw02772,A0,7,15966,15965,1,True
KYOw02772,A0,8,173,173,0,True
KYOw02773,A0,6,9923,9923,0,True
KYOw02773,A0,2,10196,10196,0,True
KYOw02773,A0,5,4922,4922,0,True
KYOw02773,A0,4,87,87,0,True
KYOw02773,A0,1,2489,2489,0,True
KYOw02773,A0,3,1984,1984,0,True
KYOw02773,A0,7,22651,22651,0,True
KYOw02773,A0,8,366,366,0,True
KYOw02774,A0,6,10694,10694,0,True
KYOw02774,A0,2,8038,8036,2,True
KYOw02774,A0,5,8408,8408,0,True
KYOw02774,A0,4,426,426,0,True
KYOw02774,A0,1,3696,3696,0,True
KYOw02774,A0,3,1590,1590,0,True
KYOw02774,A0,7,5856,5856,0,True
KYOw02774,A0,8,219,219,0,True
KYOw02775,A0,6,23849,23849,0,True
KYOw02775,A0,2,496,496,0,True
KYOw02775,A0,5,3016,3016,0,True
KYOw02775,A0,4,622,622,0,True
KYOw02775,A0,1,4751,4751,0,True
KYOw02775,A0,3,9285,9285,0,True
KYOw02775,A0,7,8054,8054,0,True
KYOw02775,A0,8,1632,1632,0,True
KYOw02776,A0,6,4208,4208,0,True
KYOw02776,A0,2,1390,1390,0,True
KYOw02776,A0,5,25665,25665,0,True
KYOw02776,A0,4,2288,2288,0,True
KYOw02776,A0,1,42413,42413,0,True
KYOw02776,A0,3,14387,14387,0,True
KYOw02776,A0,7,130,130,0,True
KYOw02776,A0,8,994,994,0,True
KYOw02777,A0,6,1951,1951,0,True
KYOw02777,A0,2,3352,3352,0,True
KYOw02777,A0,5,17699,17699,0,True
KYOw02777,A0,4,1796,1796,0,True
KYOw02777,A0,1,90175,90175,0,True
KYOw02777,A0,3,4440,4440,0,True
KYOw02777,A0,7,107,107,0,True
KYOw02777,A0,8,2167,2167,0,True
KYOw02780,A0,6,15888,15888,0,True
KYOw02780,A0,2,12126,12125,1,True
KYOw02780,A0,5,4450,4450,0,True
KYOw02780,A0,4,14,14,0,True
KYOw02780,A0,1,19301,19300,1,True
KYOw02780,A0,3,1293,1293,0,True
KYOw02780,A0,7,3275,3275,0,True
KYOw02780,A0,8,117,117,0,True
KYOw02783,A0,6,12995,12995,0,True
KYOw02783,A0,2,10969,10969,0,True
KYOw02783,A0,5,30976,30976,0,True
KYOw02783,A0,4,42,42,0,True
KYOw02783,A0,1,15395,15395,0,True
KYOw02783,A0,3,2179,2179,0,True
KYOw02783,A0,7,11475,11475,0,True
KYOw02783,A0,8,187,187,0,True
KYOw02784,A0,6,7433,7433,0,True
KYOw02784,A0,2,4933,4933,0,True
KYOw02784,A0,5,54173,54172,1,True
KYOw02784,A0,4,27,27,0,True
KYOw02784,A0,1,40380,40380,0,True
KYOw02784,A0,3,883,883,0,True
KYOw02784,A0,7,9633,9633,0,True
KYOw02784,A0,8,87,87,0,True
KYOw02787,A0,6,1536,1536,0,True
KYOw02787,A0,2,4796,4796,0,True
KYOw02787,A0,5,22525,22525,0,True
KYOw02787,A0,4,109,109,0,True
KYOw02787,A0,1,73104,73104,0,True
KYOw02787,A0,3,1604,1604,0,True
KYOw02787,A0,7,2624,2624,0,True
KYOw02787,A0,8,386,386,0,True
KYOw02788,A0,6,589,589,0,True
KYOw02788,A0,2,15,15,0,True
KYOw02788,A0,5,65,65,0,True
KYOw02788,A0,4,10290,10290,0,True
KYOw02788,A0,1,2,2,0,True
KYOw02788,A0,3,81996,81996,0,True
KYOw02788,A0,7,195,195,0,True
KYOw02788,A0,8,19142,19142,0,True
KYOw02789,A0,6,0,0,0,False
KYOw02789,A0,2,0,0,0,False
KYOw02789,A0,5,1,1,0,True
KYOw02789,A0,4,79931,79931,0,True
KYOw02789,A0,1,0,0,0,False
KYOw02789,A0,3,3196,3196,0,True
KYOw02789,A0,7,6,6,0,True
KYOw02789,A0,8,42812,42812,0,True
KYOw02790,A0,6,258,258,0,True
KYOw02790,A0,2,45,45,0,True
KYOw02790,A0,5,10,10,0,True
KYOw02790,A0,4,2389,2389,0,True
KYOw02790,A0,1,1176,1176,0,True
KYOw02790,A0,3,1660,1660,0,True
KYOw02790,A0,7,15,15,0,True
KYOw02790,A0,8,20696,20696,0,True
KYOw16662,A0,6,12044,12044,0,True
KYOw16662,A0,2,6292,6292,0,True
KYOw16662,A0,5,15231,15231,0,True
KYOw16662,A0,4,619,619,0,True
KYOw16662,A0,1,9404,9404,0,True
KYOw16662,A0,3,1935,1935,0,True
KYOw16662,A0,7,3207,3207,0,True
KYOw16662,A0,8,193,193,0,True
KYOw16666,A0,6,37361,37361,0,True
KYOw16666,A0,2,8065,8065,0,True
KYOw16666,A0,5,212,212,0,True
KYOw16666,A0,4,214,214,0,True
KYOw16666,A0,1,7824,7824,0,True
KYOw16666,A0,3,2322,2322,0,True
KYOw16666,A0,7,1535,1535,0,True
KYOw16666,A0,8,805,805,0,True
KYOw16700,A0,6,5604,5604,0,True
KYOw16700,A0,2,7526,7526,0,True
KYOw16700,A0,5,12927,12927,0,True
KYOw16700,A0,4,27,27,0,True
KYOw16700,A0,1,15374,15374,0,True
KYOw16700,A0,3,914,914,0,True
KYOw16700,A0,7,12469,12469,0,True
KYOw16700,A0,8,197,197,0,True
KYOw16702,A0,6,16759,16759,0,True
KYOw16702,A0,2,542,542,0,True
KYOw16702,A0,5,1801,1801,0,True
KYOw16702,A0,4,1348,1348,0,True
KYOw16702,A0,1,3244,3244,0,True
KYOw16702,A0,3,3063,3063,0,True
KYOw16702,A0,7,6242,6242,0,True
KYOw16702,A0,8,940,940,0,True
KYOw16711,A0,6,15945,15945,0,True
KYOw16711,A0,2,4096,4096,0,True
KYOw16711,A0,5,21277,21277,0,True
KYOw16711,A0,4,300,300,0,True
KYOw16711,A0,1,10894,10894,0,True
KYOw16711,A0,3,11125,11125,0,True
KYOw16711,A0,7,16743,16743,0,True
KYOw16711,A0,8,1632,1632,0,True
KYOw16714,A0,6,12041,12041,0,True
KYOw16714,A0,2,2154,2154,0,True
KYOw16714,A0,5,12751,12751,0,True
KYOw16714,A0,4,41,41,0,True
KYOw16714,A0,1,11614,11614,0,True
KYOw16714,A0,3,1282,1282,0,True
KYOw16714,A0,7,6075,6075,0,True
KYOw16714,A0,8,169,169,0,True
KYOw16716,A0,6,7959,7959,0,True
KYOw16716,A0,2,5914,5913,1,True
KYOw16716,A0,5,39155,39155,0,True
KYOw16716,A0,4,222,222,0,True
KYOw16716,A0,1,16417,16417,0,True
KYOw16716,A0,3,2183,2183,0,True
KYOw16716,A0,7,8066,8066,0,True
KYOw16716,A0,8,140,140,0,True
KYOw16719,A0,6,173,173,0,True
KYOw16719,A0,2,108,108,0,True
KYOw16719,A0,5,7590,7590,0,True
KYOw16719,A0,4,123,123,0,True
KYOw16719,A0,1,70871,70871,0,True
KYOw16719,A0,3,1915,1915,0,True
KYOw16719,A0,7,65,65,0,True
KYOw16719,A0,8,652,652,0,True
KYOw16737,A0,6,26358,26358,0,True
KYOw16737,A0,2,802,802,0,True
KYOw16737,A0,5,21972,21972,0,True
KYOw16737,A0,4,1142,1142,0,True
KYOw16737,A0,1,6896,6896,0,True
KYOw16737,A0,3,4015,4015,0,True
KYOw16737,A0,7,4079,4079,0,True
KYOw16737,A0,8,429,429,0,True
KYOw16744,A0,6,57143,57143,0,True
KYOw16744,A0,2,1359,1359,0,True
KYOw16744,A0,5,20809,20809,0,True
KYOw16744,A0,4,815,815,0,True
KYOw16744,A0,1,13534,13534,0,True
KYOw16744,A0,3,5448,5448,0,True
KYOw16744,A0,7,8761,8761,0,True
KYOw16744,A0,8,994,994,0,True
KYOw16750,A0,6,1055,1055,0,True
KYOw16750,A0,2,3151,3151,0,True
KYOw16750,A0,5,17635,17635,0,True
KYOw16750,A0,4,11,11,0,True
KYOw16750,A0,1,23886,23886,0,True
KYOw16750,A0,3,894,894,0,True
KYOw16750,A0,7,11880,11880,0,True
KYOw16750,A0,8,227,227,0,True
