condition,contrast,cluster,kind,wavelength_nm,difference,aggregation
B0,B0-M00,1,reflectance,1098.7653333333333,0.007435086708023286,difference of equal-sample representative means; not paired
B0,B0-M00,1,reflectance,1104.2260784313726,0.007741277854303119,difference of equal-sample representative means; not paired
B0,B0-M00,1,reflectance,1109.6868235294119,0.007978733855334874,difference of equal-sample representative means; not paired
B0,B0-M00,1,reflectance,1115.1475686274512,0.008318694901840451,difference of equal-sample representative means; not paired
B0,B0-M00,1,reflectance,1120.6083137254902,0.00847104202302107,difference of equal-sample representative means; not paired
B0,B0-M00,1,reflectance,1126.0690588235295,0.008578653126745439,difference of equal-sample representative means; not paired
B0,B0-M00,1,reflectance,1131.5298039215686,0.00860732409360876,difference of equal-sample representative means; not paired
B0,B0-M00,1,reflectance,1136.990549019608,0.008551946953930356,difference of equal-sample representative means; not paired
B0,B0-M00,1,reflectance,1142.4512941176472,0.008379809666955507,difference of equal-sample representative means; not paired
B0,B0-M00,1,reflectance,1147.9120392156863,0.008017737245239465,difference of equal-sample representative means; not paired
B0,B0-M00,1,reflectance,1153.3727843137256,0.007661487395247191,difference of equal-sample representative means; not paired
B0,B0-M00,1,reflectance,1158.8335294117649,0.007165495727706084,difference of equal-sample representative means; not paired
B0,B0-M00,1,reflectance,1164.294274509804,0.0067348997013548795,difference of equal-sample representative means; not paired
B0,B0-M00,1,reflectance,1169.7550196078432,0.006405855898922286,difference of equal-sample representative means; not paired
B0,B0-M00,1,reflectance,1175.2157647058825,0.006071583543235226,difference of equal-sample representative means; not paired
B0,B0-M00,1,reflectance,1180.6765098039216,0.005673450762717969,difference of equal-sample representative means; not paired
B0,B0-M00,1,reflectance,1186.137254901961,0.0052728327589299795,difference of equal-sample representative means; not paired
B0,B0-M00,1,reflectance,1191.598,0.004945119708846923,difference of equal-sample representative means; not paired
B0,B0-M00,1,reflectance,1197.0587450980393,0.004820877539508328,difference of equal-sample representative means; not paired
B0,B0-M00,1,reflectance,1202.5194901960786,0.004836900866975524,difference of equal-sample representative means; not paired
B0,B0-M00,1,reflectance,1207.9802352941178,0.004948462555787958,difference of equal-sample representative means; not paired
B0,B0-M00,1,reflectance,1213.440980392157,0.005019897749140023,difference of equal-sample representative means; not paired
B0,B0-M00,1,reflectance,1218.9017254901962,0.005102650870650427,difference of equal-sample representative means; not paired
B0,B0-M00,1,reflectance,1224.3624705882353,0.005321765414922464,difference of equal-sample representative means; not paired
B0,B0-M00,1,reflectance,1229.8232156862746,0.005602448141232119,difference of equal-sample representative means; not paired
B0,B0-M00,1,reflectance,1235.2839607843139,0.005913866189877215,difference of equal-sample representative means; not paired
B0,B0-M00,1,reflectance,1240.7447058823532,0.006202956201620924,difference of equal-sample representative means; not paired
B0,B0-M00,1,reflectance,1246.2054509803922,0.00654592466295445,difference of equal-sample representative means; not paired
B0,B0-M00,1,reflectance,1251.6661960784315,0.006848852344868761,difference of equal-sample representative means; not paired
B0,B0-M00,1,reflectance,1257.1269411764706,0.007093574944590397,difference of equal-sample representative means; not paired
B0,B0-M00,1,reflectance,1262.58768627451,0.007281366641822995,difference of equal-sample representative means; not paired
B0,B0-M00,1,reflectance,1268.0484313725492,0.007400930129271122,difference of equal-sample representative means; not paired
B0,B0-M00,1,reflectance,1273.5091764705883,0.007663760277074938,difference of equal-sample representative means; not paired
B0,B0-M00,1,reflectance,1278.9699215686276,0.007793064530441374,difference of equal-sample representative means; not paired
B0,B0-M00,1,reflectance,1284.4306666666666,0.008066078132999754,difference of equal-sample representative means; not paired
B0,B0-M00,1,reflectance,1289.891411764706,0.008367478546324358,difference of equal-sample representative means; not paired
B0,B0-M00,1,reflectance,1295.3521568627452,0.00869226625421271,difference of equal-sample representative means; not paired
B0,B0-M00,1,reflectance,1300.8129019607845,0.008796312919726823,difference of equal-sample representative means; not paired
B0,B0-M00,1,reflectance,1306.2736470588236,0.008571580987360994,difference of equal-sample representative means; not paired
B0,B0-M00,1,reflectance,1311.734392156863,0.009053324614486491,difference of equal-sample representative means; not paired
B0,B0-M00,1,reflectance,1317.195137254902,0.008861233062601337,difference of equal-sample representative means; not paired
B0,B0-M00,1,reflectance,1322.6558823529413,0.008663322934409301,difference of equal-sample representative means; not paired
B0,B0-M00,1,reflectance,1328.1166274509806,0.00828595869713733,difference of equal-sample representative means; not paired
B0,B0-M00,1,reflectance,1333.5773725490199,0.007733091585674701,difference of equal-sample representative means; not paired
B0,B0-M00,1,reflectance,1339.038117647059,0.007058813466127911,difference of equal-sample representative means; not paired
B0,B0-M00,1,reflectance,1344.4988627450982,0.006283060321828904,difference of equal-sample representative means; not paired
B0,B0-M00,1,reflectance,1349.9596078431373,0.005376447505537896,difference of equal-sample representative means; not paired
B0,B0-M00,1,reflectance,1355.4203529411766,0.0045304316039321835,difference of equal-sample representative means; not paired
B0,B0-M00,1,reflectance,1360.8810980392159,0.003715622633344684,difference of equal-sample representative means; not paired
B0,B0-M00,1,reflectance,1366.341843137255,0.0030629726426070203,difference of equal-sample representative means; not paired
B0,B0-M00,1,reflectance,1371.8025882352943,0.002539277314225763,difference of equal-sample representative means; not paired
B0,B0-M00,1,reflectance,1377.2633333333333,0.0021232276347801227,difference of equal-sample representative means; not paired
B0,B0-M00,1,reflectance,1382.7240784313726,0.0017934848842412476,difference of equal-sample representative means; not paired
B0,B0-M00,1,reflectance,1388.184823529412,0.0014818934770219894,difference of equal-sample representative means; not paired
B0,B0-M00,1,reflectance,1393.6455686274512,0.0010116328074672998,difference of equal-sample representative means; not paired
B0,B0-M00,1,reflectance,1399.1063137254903,0.000400872480526282,difference of equal-sample representative means; not paired
B0,B0-M00,1,reflectance,1404.5670588235296,-0.00013871760815370449,difference of equal-sample representative means; not paired
B0,B0-M00,1,reflectance,1410.0278039215686,-0.0005926576638309311,difference of equal-sample representative means; not paired
B0,B0-M00,1,reflectance,1415.488549019608,-0.0009798722851062092,difference of equal-sample representative means; not paired
B0,B0-M00,1,reflectance,1420.9492941176472,-0.001258035221407161,difference of equal-sample representative means; not paired
B0,B0-M00,1,reflectance,1426.4100392156865,-0.0014033494931354196,difference of equal-sample representative means; not paired
B0,B0-M00,1,reflectance,1431.8707843137256,-0.0015466653671177832,difference of equal-sample representative means; not paired
B0,B0-M00,1,reflectance,1437.3315294117647,-0.0016067296541192877,difference of equal-sample representative means; not paired
B0,B0-M00,1,reflectance,1442.792274509804,-0.0016505428202645556,difference of equal-sample representative means; not paired
B0,B0-M00,1,reflectance,1448.2530196078433,-0.0016289244730299801,difference of equal-sample representative means; not paired
B0,B0-M00,1,reflectance,1453.7137647058826,-0.0016272870479661083,difference of equal-sample representative means; not paired
B0,B0-M00,1,reflectance,1459.1745098039219,-0.0016708925983633383,difference of equal-sample representative means; not paired
B0,B0-M00,1,reflectance,1464.635254901961,-0.0017226272234527884,difference of equal-sample representative means; not paired
B0,B0-M00,1,reflectance,1470.096,-0.0017376004757358454,difference of equal-sample representative means; not paired
B0,B0-M00,1,reflectance,1475.5567450980393,-0.0017382845838839756,difference of equal-sample representative means; not paired
B0,B0-M00,1,reflectance,1481.0174901960786,-0.0017774774390270642,difference of equal-sample representative means; not paired
B0,B0-M00,1,reflectance,1486.478235294118,-0.0018350684252120275,difference of equal-sample representative means; not paired
B0,B0-M00,1,reflectance,1491.938980392157,-0.0018936291414550221,difference of equal-sample representative means; not paired
B0,B0-M00,1,reflectance,1497.3997254901963,-0.001938662986815165,difference of equal-sample representative means; not paired
B0,B0-M00,1,reflectance,1502.8604705882353,-0.0019833919070303963,difference of equal-sample representative means; not paired
B0,B0-M00,1,reflectance,1508.3212156862746,-0.0020442334920519056,difference of equal-sample representative means; not paired
B0,B0-M00,1,reflectance,1513.781960784314,-0.0020867286812086827,difference of equal-sample representative means; not paired
B0,B0-M00,1,reflectance,1519.2427058823532,-0.0021510985593349297,difference of equal-sample representative means; not paired
B0,B0-M00,1,reflectance,1524.7034509803923,-0.0021495784791571437,difference of equal-sample representative means; not paired
B0,B0-M00,1,reflectance,1530.1641960784316,-0.0022073295748891164,difference of equal-sample representative means; not paired
B0,B0-M00,1,reflectance,1535.6249411764707,-0.0022492502711292106,difference of equal-sample representative means; not paired
B0,B0-M00,1,reflectance,1541.08568627451,-0.002297778746549184,difference of equal-sample representative means; not paired
B0,B0-M00,1,reflectance,1546.5464313725493,-0.002372073084346338,difference of equal-sample representative means; not paired
B0,B0-M00,1,reflectance,1552.0071764705885,-0.002387034444948366,difference of equal-sample representative means; not paired
B0,B0-M00,1,reflectance,1557.4679215686276,-0.0024227520239042954,difference of equal-sample representative means; not paired
B0,B0-M00,1,reflectance,1562.9286666666667,-0.0025860081490011733,difference of equal-sample representative means; not paired
B0,B0-M00,1,reflectance,1568.389411764706,-0.0025455820937465568,difference of equal-sample representative means; not paired
B0,B0-M00,1,reflectance,1573.8501568627453,-0.00252869501401376,difference of equal-sample representative means; not paired
B0,B0-M00,1,reflectance,1579.3109019607846,-0.002566908743518337,difference of equal-sample representative means; not paired
B0,B0-M00,1,reflectance,1584.7716470588239,-0.002608950479606298,difference of equal-sample representative means; not paired
B0,B0-M00,1,reflectance,1590.232392156863,-0.002627072164223143,difference of equal-sample representative means; not paired
B0,B0-M00,1,reflectance,1595.693137254902,-0.0026473111173245245,difference of equal-sample representative means; not paired
B0,B0-M00,1,reflectance,1601.1538823529413,-0.002727418308064944,difference of equal-sample representative means; not paired
B0,B0-M00,1,reflectance,1606.6146274509806,-0.002719035993392349,difference of equal-sample representative means; not paired
B0,B0-M00,1,reflectance,1612.07537254902,-0.0026915066577879454,difference of equal-sample representative means; not paired
B0,B0-M00,1,reflectance,1617.536117647059,-0.0026747537227588825,difference of equal-sample representative means; not paired
B0,B0-M00,1,reflectance,1622.9968627450983,-0.002714633285145651,difference of equal-sample representative means; not paired
B0,B0-M00,1,reflectance,1628.4576078431373,-0.002800663841288742,difference of equal-sample representative means; not paired
B0,B0-M00,1,reflectance,1633.9183529411766,-0.0028337405692954176,difference of equal-sample representative means; not paired
B0,B0-M00,1,reflectance,1639.379098039216,-0.0028393961063895023,difference of equal-sample representative means; not paired
B0,B0-M00,1,reflectance,1644.8398431372552,-0.0028416239662514275,difference of equal-sample representative means; not paired
B0,B0-M00,1,reflectance,1650.3005882352943,-0.002816585936950944,difference of equal-sample representative means; not paired
B0,B0-M00,1,reflectance,1655.7613333333334,-0.0028528565754913915,difference of equal-sample representative means; not paired
B0,B0-M00,1,reflectance,1661.2220784313727,-0.0028911249600571676,difference of equal-sample representative means; not paired
B0,B0-M00,1,reflectance,1666.682823529412,-0.0029088127443365752,difference of equal-sample representative means; not paired
B0,B0-M00,1,reflectance,1672.1435686274513,-0.0029423845461731823,difference of equal-sample representative means; not paired
B0,B0-M00,1,reflectance,1677.6043137254906,-0.002944947339622417,difference of equal-sample representative means; not paired
B0,B0-M00,1,reflectance,1683.0650588235296,-0.0031796948647244694,difference of equal-sample representative means; not paired
B0,B0-M00,1,reflectance,1688.5258039215687,-0.0033753670902935684,difference of equal-sample representative means; not paired
B0,B0-M00,1,reflectance,1693.986549019608,-0.003544256319410133,difference of equal-sample representative means; not paired
B0,B0-M00,1,reflectance,1699.4472941176473,-0.003703166651560008,difference of equal-sample representative means; not paired
B0,B0-M00,1,reflectance,1704.9080392156866,-0.003809303252530316,difference of equal-sample representative means; not paired
B0,B0-M00,1,reflectance,1710.3687843137257,-0.0038426164746639957,difference of equal-sample representative means; not paired
B0,B0-M00,1,reflectance,1715.829529411765,-0.0038467906447206546,difference of equal-sample representative means; not paired
B0,B0-M00,1,reflectance,1721.290274509804,-0.003712826241662026,difference of equal-sample representative means; not paired
B0,B0-M00,1,reflectance,1726.7510196078433,-0.003887158285312997,difference of equal-sample representative means; not paired
B0,B0-M00,1,reflectance,1732.2117647058826,-0.003853475961862529,difference of equal-sample representative means; not paired
B0,B0-M00,1,reflectance,1737.672509803922,-0.0038361127866868294,difference of equal-sample representative means; not paired
B0,B0-M00,1,reflectance,1743.133254901961,-0.0038394470595264907,difference of equal-sample representative means; not paired
B0,B0-M00,1,reflectance,1748.594,-0.003830236113711083,difference of equal-sample representative means; not paired
B0,B0-M00,1,reflectance,1754.0547450980393,-0.0038009257881101433,difference of equal-sample representative means; not paired
B0,B0-M00,1,reflectance,1759.5154901960786,-0.0036983127212413813,difference of equal-sample representative means; not paired
B0,B0-M00,1,reflectance,1764.976235294118,-0.0036389730792046326,difference of equal-sample representative means; not paired
B0,B0-M00,1,reflectance,1770.4369803921572,-0.0036096096924678744,difference of equal-sample representative means; not paired
B0,B0-M00,1,reflectance,1775.8977254901963,-0.0034940953995011848,difference of equal-sample representative means; not paired
B0,B0-M00,1,reflectance,1781.3584705882354,-0.003449448857970605,difference of equal-sample representative means; not paired
B0,B0-M00,1,reflectance,1786.8192156862747,-0.003460001980633509,difference of equal-sample representative means; not paired
B0,B0-M00,1,reflectance,1792.279960784314,-0.003467561078329129,difference of equal-sample representative means; not paired
B0,B0-M00,1,reflectance,1797.7407058823533,-0.0034910943778379555,difference of equal-sample representative means; not paired
B0,B0-M00,1,reflectance,1803.2014509803923,-0.003397029163594245,difference of equal-sample representative means; not paired
B0,B0-M00,1,reflectance,1808.6621960784316,-0.0034256691952139207,difference of equal-sample representative means; not paired
B0,B0-M00,1,reflectance,1814.1229411764707,-0.0035041716689961366,difference of equal-sample representative means; not paired
B0,B0-M00,1,reflectance,1819.58368627451,-0.003684475869712489,difference of equal-sample representative means; not paired
B0,B0-M00,1,reflectance,1825.0444313725493,-0.003691053098020647,difference of equal-sample representative means; not paired
B0,B0-M00,1,reflectance,1830.5051764705886,-0.0035617896072638877,difference of equal-sample representative means; not paired
B0,B0-M00,1,reflectance,1835.9659215686277,-0.0035432748550361937,difference of equal-sample representative means; not paired
B0,B0-M00,1,reflectance,1841.4266666666667,-0.003581254799451594,difference of equal-sample representative means; not paired
B0,B0-M00,1,reflectance,1846.887411764706,-0.0035513887323778692,difference of equal-sample representative means; not paired
B0,B0-M00,1,reflectance,1852.3481568627453,-0.0033748290862505304,difference of equal-sample representative means; not paired
B0,B0-M00,1,reflectance,1857.8089019607846,-0.003392683566414756,difference of equal-sample representative means; not paired
B0,B0-M00,1,reflectance,1863.269647058824,-0.0034005186473774485,difference of equal-sample representative means; not paired
B0,B0-M00,1,reflectance,1868.730392156863,-0.003379541981050671,difference of equal-sample representative means; not paired
B0,B0-M00,1,reflectance,1874.191137254902,-0.0033352212456380648,difference of equal-sample representative means; not paired
B0,B0-M00,1,reflectance,1879.6518823529414,-0.0032044667832159535,difference of equal-sample representative means; not paired
B0,B0-M00,1,reflectance,1885.1126274509807,-0.0030796080765330136,difference of equal-sample representative means; not paired
B0,B0-M00,1,reflectance,1890.57337254902,-0.0029151067745777914,difference of equal-sample representative means; not paired
B0,B0-M00,1,reflectance,1896.034117647059,-0.00289825521058118,difference of equal-sample representative means; not paired
B0,B0-M00,1,reflectance,1901.4948627450983,-0.0015523581527024377,difference of equal-sample representative means; not paired
B0,B0-M00,1,reflectance,1906.9556078431374,-0.001323824701023657,difference of equal-sample representative means; not paired
B0,B0-M00,1,reflectance,1912.4163529411767,-0.0016513054703199415,difference of equal-sample representative means; not paired
B0,B0-M00,1,reflectance,1917.877098039216,-0.000990478435252684,difference of equal-sample representative means; not paired
B0,B0-M00,1,reflectance,1923.3378431372553,-0.0006778984975778779,difference of equal-sample representative means; not paired
B0,B0-M00,1,reflectance,1928.7985882352943,-0.0006508200094364758,difference of equal-sample representative means; not paired
B0,B0-M00,1,reflectance,1934.2593333333336,-0.0006383477120158743,difference of equal-sample representative means; not paired
B0,B0-M00,1,reflectance,1939.7200784313727,-0.0006297215766663811,difference of equal-sample representative means; not paired
B0,B0-M00,1,reflectance,1945.180823529412,-0.000690371430008857,difference of equal-sample representative means; not paired
B0,B0-M00,1,reflectance,1950.6415686274513,-0.0007424052279387527,difference of equal-sample representative means; not paired
B0,B0-M00,1,reflectance,1956.1023137254906,-0.0007814811808792288,difference of equal-sample representative means; not paired
B0,B0-M00,1,reflectance,1961.5630588235294,-0.0009247915749942548,difference of equal-sample representative means; not paired
B0,B0-M00,1,reflectance,1967.0238039215687,-0.0012411520796021813,difference of equal-sample representative means; not paired
B0,B0-M00,1,reflectance,1972.484549019608,-0.0013810936670521912,difference of equal-sample representative means; not paired
B0,B0-M00,1,reflectance,1977.9452941176473,-0.001386672240741682,difference of equal-sample representative means; not paired
B0,B0-M00,1,reflectance,1983.4060392156866,-0.0015097024084349542,difference of equal-sample representative means; not paired
B0,B0-M00,1,reflectance,1988.866784313726,-0.0017492406799736737,difference of equal-sample representative means; not paired
B0,B0-M00,1,reflectance,1994.3275294117648,-0.0019434723935279896,difference of equal-sample representative means; not paired
B0,B0-M00,1,reflectance,1999.788274509804,-0.002094470119102021,difference of equal-sample representative means; not paired
B0,B0-M00,1,reflectance,2005.2490196078434,-0.0023879298413649885,difference of equal-sample representative means; not paired
B0,B0-M00,1,reflectance,2010.7097647058827,-0.0025205525353166336,difference of equal-sample representative means; not paired
B0,B0-M00,1,reflectance,2016.170509803922,-0.0025736301967431152,difference of equal-sample representative means; not paired
B0,B0-M00,1,reflectance,2021.6312549019613,-0.002605562610216716,difference of equal-sample representative means; not paired
B0,B0-M00,1,reflectance,2027.092,-0.0026304208471069623,difference of equal-sample representative means; not paired
B0,B0-M00,1,reflectance,2032.5527450980394,-0.002630792268453752,difference of equal-sample representative means; not paired
B0,B0-M00,1,reflectance,2038.0134901960787,-0.0026505150705176117,difference of equal-sample representative means; not paired
B0,B0-M00,1,reflectance,2043.474235294118,-0.0027215593302864494,difference of equal-sample representative means; not paired
B0,B0-M00,1,reflectance,2048.9349803921573,-0.0027578409638885915,difference of equal-sample representative means; not paired
B0,B0-M00,1,reflectance,2054.3957254901966,-0.0026610639223792476,difference of equal-sample representative means; not paired
B0,B0-M00,1,reflectance,2059.8564705882354,-0.002733836563231673,difference of equal-sample representative means; not paired
B0,B0-M00,1,reflectance,2065.3172156862747,-0.0027027530995420435,difference of equal-sample representative means; not paired
B0,B0-M00,1,reflectance,2070.777960784314,-0.002569117476223348,difference of equal-sample representative means; not paired
B0,B0-M00,1,reflectance,2076.2387058823533,-0.0025442140107978517,difference of equal-sample representative means; not paired
B0,B0-M00,1,reflectance,2081.6994509803926,-0.0025002416706172426,difference of equal-sample representative means; not paired
B0,B0-M00,1,reflectance,2087.1601960784315,-0.0022598525510013623,difference of equal-sample representative means; not paired
B0,B0-M00,1,reflectance,2092.6209411764708,-0.002488621731030982,difference of equal-sample representative means; not paired
B0,B0-M00,1,reflectance,2098.08168627451,-0.002420925572024668,difference of equal-sample representative means; not paired
B0,B0-M00,1,reflectance,2103.5424313725493,-0.0023961395807929886,difference of equal-sample representative means; not paired
B0,B0-M00,1,reflectance,2109.0031764705886,-0.002597549839693125,difference of equal-sample representative means; not paired
B0,B0-M00,1,reflectance,2114.463921568628,-0.0027393520683618444,difference of equal-sample representative means; not paired
B0,B0-M00,1,reflectance,2119.924666666667,-0.0028035223358814365,difference of equal-sample representative means; not paired
B0,B0-M00,1,reflectance,2125.385411764706,-0.002884423070713016,difference of equal-sample representative means; not paired
B0,B0-M00,1,reflectance,2130.8461568627454,-0.0029945387588767303,difference of equal-sample representative means; not paired
B0,B0-M00,1,reflectance,2136.3069019607847,-0.003213852558780206,difference of equal-sample representative means; not paired
B0,B0-M00,1,reflectance,2141.767647058824,-0.003229632075964939,difference of equal-sample representative means; not paired
B0,B0-M00,1,reflectance,2147.2283921568633,-0.0031783816593320413,difference of equal-sample representative means; not paired
B0,B0-M00,1,reflectance,2152.689137254902,-0.0033277875704184057,difference of equal-sample representative means; not paired
B0,B0-M00,1,reflectance,2158.1498823529414,-0.003479229701105202,difference of equal-sample representative means; not paired
B0,B0-M00,1,reflectance,2163.6106274509807,-0.003482330510916898,difference of equal-sample representative means; not paired
B0,B0-M00,1,reflectance,2169.07137254902,-0.003444085875988212,difference of equal-sample representative means; not paired
B0,B0-M00,1,reflectance,2174.5321176470593,-0.003612188161412233,difference of equal-sample representative means; not paired
B0,B0-M00,1,reflectance,2179.992862745098,-0.003740721158955629,difference of equal-sample representative means; not paired
B0,B0-M00,1,reflectance,2185.4536078431374,-0.003853264572927728,difference of equal-sample representative means; not paired
B0,B0-M00,1,reflectance,2190.9143529411767,-0.004067439044825427,difference of equal-sample representative means; not paired
B0,B0-M00,1,reflectance,2196.375098039216,-0.004241391172978226,difference of equal-sample representative means; not paired
B0,B0-M00,1,reflectance,2201.8358431372553,-0.004185076271042809,difference of equal-sample representative means; not paired
B0,B0-M00,1,reflectance,2207.2965882352946,-0.0041812822271504735,difference of equal-sample representative means; not paired
B0,B0-M00,1,reflectance,2212.7573333333335,-0.00450780238970222,difference of equal-sample representative means; not paired
B0,B0-M00,1,reflectance,2218.2180784313728,-0.004567062606509575,difference of equal-sample representative means; not paired
B0,B0-M00,1,reflectance,2223.678823529412,-0.004782767427183643,difference of equal-sample representative means; not paired
B0,B0-M00,1,reflectance,2229.1395686274514,-0.004504071465417869,difference of equal-sample representative means; not paired
B0,B0-M00,1,reflectance,2234.6003137254907,-0.004661291018224378,difference of equal-sample representative means; not paired
B0,B0-M00,1,reflectance,2240.06105882353,-0.004856890402104019,difference of equal-sample representative means; not paired
B0,B0-M00,1,reflectance,2245.521803921569,-0.004908450355285143,difference of equal-sample representative means; not paired
B0,B0-M00,1,reflectance,2250.982549019608,-0.004881890869910588,difference of equal-sample representative means; not paired
B0,B0-M00,1,reflectance,2256.4432941176474,-0.004946911995679593,difference of equal-sample representative means; not paired
B0,B0-M00,1,reflectance,2261.9040392156867,-0.00529105020368148,difference of equal-sample representative means; not paired
B0,B0-M00,1,reflectance,2267.364784313726,-0.005409704819274996,difference of equal-sample representative means; not paired
B0,B0-M00,1,reflectance,2272.825529411765,-0.005255353900750437,difference of equal-sample representative means; not paired
B0,B0-M00,1,reflectance,2278.286274509804,-0.0055461692022463205,difference of equal-sample representative means; not paired
B0,B0-M00,1,reflectance,2283.7470196078434,-0.006036955355239015,difference of equal-sample representative means; not paired
B0,B0-M00,1,reflectance,2289.2077647058827,-0.006272225720152763,difference of equal-sample representative means; not paired
B0,B0-M00,1,reflectance,2294.668509803922,-0.006531419600460275,difference of equal-sample representative means; not paired
B0,B0-M00,1,reflectance,2300.1292549019613,-0.007675164277428315,difference of equal-sample representative means; not paired
B0,B0-M00,1,reflectance,2305.59,-0.008779623393639663,difference of equal-sample representative means; not paired
B0,B0-M00,1,snv,913.1,-0.10993156582403762,difference of equal-sample representative means; not paired
B0,B0-M00,1,snv,918.5607450980392,-0.09330887912088115,difference of equal-sample representative means; not paired
B0,B0-M00,1,snv,924.0214901960785,-0.08292807669631075,difference of equal-sample representative means; not paired
B0,B0-M00,1,snv,929.4822352941177,-0.06705822207721823,difference of equal-sample representative means; not paired
B0,B0-M00,1,snv,934.9429803921569,-0.05571606318321165,difference of equal-sample representative means; not paired
B0,B0-M00,1,snv,940.4037254901962,-0.050690618525915276,difference of equal-sample representative means; not paired
B0,B0-M00,1,snv,945.8644705882353,-0.04466803594459812,difference of equal-sample representative means; not paired
B0,B0-M00,1,snv,951.3252156862745,-0.039914439974356064,difference of equal-sample representative means; not paired
B0,B0-M00,1,snv,956.7859607843137,-0.035002518942948146,difference of equal-sample representative means; not paired
B0,B0-M00,1,snv,962.246705882353,-0.029714743396461518,difference of equal-sample representative means; not paired
B0,B0-M00,1,snv,967.7074509803922,-0.026751073205222964,difference of equal-sample representative means; not paired
B0,B0-M00,1,snv,973.1681960784314,-0.024426843004042187,difference of equal-sample representative means; not paired
B0,B0-M00,1,snv,978.6289411764706,-0.021670493669519564,difference of equal-sample representative means; not paired
B0,B0-M00,1,snv,984.0896862745099,-0.01856212086768627,difference of equal-sample representative means; not paired
B0,B0-M00,1,snv,989.550431372549,-0.015468730674735642,difference of equal-sample representative means; not paired
B0,B0-M00,1,snv,995.0111764705882,-0.01374061793061121,difference of equal-sample representative means; not paired
B0,B0-M00,1,snv,1000.4719215686275,-0.012355064353825496,difference of equal-sample representative means; not paired
B0,B0-M00,1,snv,1005.9326666666667,-0.010120016799870957,difference of equal-sample representative means; not paired
B0,B0-M00,1,snv,1011.3934117647059,-0.008047466532860259,difference of equal-sample representative means; not paired
