condition,original_cluster,display_cluster,snv_cosine_similarity,best_other_target_snv_cosine_similarity,assigned_minus_best_other,iou,overlap_pixels,common_pixels,condition_overlap_pixels,condition_overlap_fraction
B0,1,7,0.999933904712726,0.9971342179996754,0.002799686713050642,0.4690451374969935,468032,3902250,2076141,0.5320369017874303
B0,2,4,0.9936496189169324,0.972380511108786,0.021269107808146392,0.7757929414168242,121514,3902250,2076141,0.5320369017874303
B0,3,5,0.997871412210213,0.9976779261960691,0.00019348601414392874,0.11457798976217243,83982,3902250,2076141,0.5320369017874303
B0,4,8,0.9889005797851442,0.9996278805244454,-0.010727300739301171,0.15684823366883757,57222,3902250,2076141,0.5320369017874303
B0,5,1,0.9998022923147016,0.9975928826280862,0.0022094096866154267,0.4913126754122966,928324,3902250,2076141,0.5320369017874303
B0,6,2,0.9944532509016393,0.9847081529796369,0.0097450979220024,0.48872310204298364,73632,3902250,2076141,0.5320369017874303
B0,7,3,0.9682443940569894,0.9961107208149511,-0.027866326757961746,0.2136589290061711,20185,3902250,2076141,0.5320369017874303
B0,8,6,0.9993380773616565,0.9993892575189672,-5.118015731075953e-05,0.2409646637340913,323250,3902250,2076141,0.5320369017874303
