sample_id,condition,cluster,pixels,fraction,sample_pixels,valid_pixels,used_clusters,max_occupancy,single_cluster,cluster_counts
KYOw02756,B0,6,24654,0.24384068363219163,101107,101107,8,0.5573699150405016,False,"[56354, 51, 531, 93, 4367, 24654, 11932, 3125]"
KYOw02758,B0,7,11083,0.15333637709431508,72279,72279,8,0.4391870391123286,False,"[19706, 1133, 364, 778, 5446, 31744, 11083, 2025]"
KYOw02758,B0,4,778,0.01076384565364767,72279,72279,8,0.4391870391123286,False,"[19706, 1133, 364, 778, 5446, 31744, 11083, 2025]"
KYOw02758,B0,5,5446,0.0753469195755337,72279,72279,8,0.4391870391123286,False,"[19706, 1133, 364, 778, 5446, 31744, 11083, 2025]"
KYOw02758,B0,8,2025,0.028016436309301458,72279,72279,8,0.4391870391123286,False,"[19706, 1133, 364, 778, 5446, 31744, 11083, 2025]"
KYOw02758,B0,1,19706,0.27263797230177506,72279,72279,8,0.4391870391123286,False,"[19706, 1133, 364, 778, 5446, 31744, 11083, 2025]"
KYOw02758,B0,2,1133,0.015675369056019038,72279,72279,8,0.4391870391123286,False,"[19706, 1133, 364, 778, 5446, 31744, 11083, 2025]"
KYOw02758,B0,3,364,0.005036040897079373,72279,72279,8,0.4391870391123286,False,"[19706, 1133, 364, 778, 5446, 31744, 11083, 2025]"
KYOw02758,B0,6,31744,0.4391870391123286,72279,72279,8,0.4391870391123286,False,"[19706, 1133, 364, 778, 5446, 31744, 11083, 2025]"
KYOw02759,B0,7,21328,0.2864125909811189,74466,74466,8,0.4683613998334811,False,"[34877, 7111, 362, 96, 2301, 7082, 21328, 1309]"
KYOw02759,B0,4,96,0.0012891789541535734,74466,74466,8,0.4683613998334811,False,"[34877, 7111, 362, 96, 2301, 7082, 21328, 1309]"
KYOw02759,B0,5,2301,0.030900008057368464,74466,74466,8,0.4683613998334811,False,"[34877, 7111, 362, 96, 2301, 7082, 21328, 1309]"
KYOw02759,B0,8,1309,0.01757849219778154,74466,74466,8,0.4683613998334811,False,"[34877, 7111, 362, 96, 2301, 7082, 21328, 1309]"
KYOw02759,B0,1,34877,0.4683613998334811,74466,74466,8,0.4683613998334811,False,"[34877, 7111, 362, 96, 2301, 7082, 21328, 1309]"
KYOw02759,B0,2,7111,0.09549324523943813,74466,74466,8,0.4683613998334811,False,"[34877, 7111, 362, 96, 2301, 7082, 21328, 1309]"
KYOw02759,B0,3,362,0.0048612789729541,74466,74466,8,0.4683613998334811,False,"[34877, 7111, 362, 96, 2301, 7082, 21328, 1309]"
KYOw02759,B0,6,7082,0.09510380576370424,74466,74466,8,0.4683613998334811,False,"[34877, 7111, 362, 96, 2301, 7082, 21328, 1309]"
KYOw02760,B0,7,20226,0.40348707309288223,50128,50128,8,0.40348707309288223,False,"[17131, 7818, 12, 5, 768, 3684, 20226, 484]"
KYOw02760,B0,4,5,9.97446536865624e-05,50128,50128,8,0.40348707309288223,False,"[17131, 7818, 12, 5, 768, 3684, 20226, 484]"
KYOw02760,B0,5,768,0.015320778806255984,50128,50128,8,0.40348707309288223,False,"[17131, 7818, 12, 5, 768, 3684, 20226, 484]"
KYOw02760,B0,8,484,0.00965528247685924,50128,50128,8,0.40348707309288223,False,"[17131, 7818, 12, 5, 768, 3684, 20226, 484]"
KYOw02760,B0,1,17131,0.3417451324609001,50128,50128,8,0.40348707309288223,False,"[17131, 7818, 12, 5, 768, 3684, 20226, 484]"
KYOw02760,B0,2,7818,0.15596074050430897,50128,50128,8,0.40348707309288223,False,"[17131, 7818, 12, 5, 768, 3684, 20226, 484]"
KYOw02760,B0,3,12,0.00023938716884774975,50128,50128,8,0.40348707309288223,False,"[17131, 7818, 12, 5, 768, 3684, 20226, 484]"
KYOw02760,B0,6,3684,0.07349186083625918,50128,50128,8,0.40348707309288223,False,"[17131, 7818, 12, 5, 768, 3684, 20226, 484]"
KYOw02762,B0,7,12823,0.18891246059106043,67878,67878,8,0.36667255959220957,False,"[5697, 7764, 271, 380, 13217, 24889, 12823, 2837]"
KYOw02762,B0,4,380,0.005598279265741478,67878,67878,8,0.36667255959220957,False,"[5697, 7764, 271, 380, 13217, 24889, 12823, 2837]"
KYOw02762,B0,5,13217,0.1947169922508029,67878,67878,8,0.36667255959220957,False,"[5697, 7764, 271, 380, 13217, 24889, 12823, 2837]"
KYOw02762,B0,8,2837,0.04179557441291729,67878,67878,8,0.36667255959220957,False,"[5697, 7764, 271, 380, 13217, 24889, 12823, 2837]"
KYOw02762,B0,1,5697,0.08392999204455051,67878,67878,8,0.36667255959220957,False,"[5697, 7764, 271, 380, 13217, 24889, 12823, 2837]"
KYOw02762,B0,2,7764,0.11438168478741272,67878,67878,8,0.36667255959220957,False,"[5697, 7764, 271, 380, 13217, 24889, 12823, 2837]"
KYOw02762,B0,3,271,0.0039924570553051065,67878,67878,8,0.36667255959220957,False,"[5697, 7764, 271, 380, 13217, 24889, 12823, 2837]"
KYOw02762,B0,6,24889,0.36667255959220957,67878,67878,8,0.36667255959220957,False,"[5697, 7764, 271, 380, 13217, 24889, 12823, 2837]"
KYOw02763,B0,7,26109,0.254816419745857,102462,102462,8,0.5194315941519783,False,"[53222, 6739, 488, 472, 2670, 11967, 26109, 795]"
KYOw02763,B0,4,472,0.0046065858562198666,102462,102462,8,0.5194315941519783,False,"[53222, 6739, 488, 472, 2670, 11967, 26109, 795]"
KYOw02763,B0,5,2670,0.026058441178192893,102462,102462,8,0.5194315941519783,False,"[53222, 6739, 488, 472, 2670, 11967, 26109, 795]"
KYOw02763,B0,8,795,0.007758974058675411,102462,102462,8,0.5194315941519783,False,"[53222, 6739, 488, 472, 2670, 11967, 26109, 795]"
KYOw02763,B0,1,53222,0.5194315941519783,102462,102462,8,0.5194315941519783,False,"[53222, 6739, 488, 472, 2670, 11967, 26109, 795]"
KYOw02763,B0,2,6739,0.06577072475649509,102462,102462,8,0.5194315941519783,False,"[53222, 6739, 488, 472, 2670, 11967, 26109, 795]"
KYOw02763,B0,3,488,0.004762741308973082,102462,102462,8,0.5194315941519783,False,"[53222, 6739, 488, 472, 2670, 11967, 26109, 795]"
KYOw02763,B0,6,11967,0.11679451894360836,102462,102462,8,0.5194315941519783,False,"[53222, 6739, 488, 472, 2670, 11967, 26109, 795]"
KYOw02764,B0,7,35107,0.33208785803473456,105716,105716,8,0.5504086420220212,False,"[8241, 58187, 6, 1, 933, 2262, 35107, 979]"
KYOw02764,B0,4,1,9.459306065307049e-06,105716,105716,8,0.5504086420220212,False,"[8241, 58187, 6, 1, 933, 2262, 35107, 979]"
KYOw02764,B0,5,933,0.008825532558931476,105716,105716,8,0.5504086420220212,False,"[8241, 58187, 6, 1, 933, 2262, 35107, 979]"
