point_id,pc1,pc2,cluster
208,-0.22915374174256017,-0.07766208651057382,5
209,-0.23954203172079605,-0.07056723381186752,6
210,-0.2497205001434288,-0.08572399264063524,6
211,-0.3171701641946789,-0.06071751969037359,6
212,0.4303821755328011,0.17159780865328927,1
213,-0.041434379560388174,0.16576366707097803,5
214,-0.1692694830732979,0.10624887125037644,5
215,0.5451512246607934,0.10250293254814385,1
216,-0.24818385685463842,-0.05302495760477022,6
217,-0.2734074446476561,-0.07023813372126841,6
218,-0.2698069477344569,-0.10255235624529319,6
219,-0.15182789398828941,-0.0871806965757781,5
220,0.519904281660465,-0.020552958570485225,1
221,-0.273766174641475,-0.04396135609678831,6
222,-0.2062338401772311,-0.10214072439106803,5
223,-0.27755728976382676,-0.07521238091328836,6
224,0.5172994100154877,0.016559221556320003,1
225,-0.2826778181754257,-0.0320435598470159,6
226,0.5971115670120165,0.11195105389358392,1
227,-0.24904384485508688,0.10295849194886442,6
228,-0.2752892688115125,0.07877636909154767,6
229,0.5195433329445602,0.22130841866945328,8
230,-0.3002763068936479,-0.031254640514022825,6
231,-0.25460366454647665,-0.050999422408915585,6
232,0.6619249158569016,0.16370093360116283,1
233,-0.2952556210547469,-0.0686420087846612,6
234,-0.264608888394668,-0.09529867333611047,6
235,-0.2878079949567437,-0.04107668617612187,6
236,-0.2906415107164201,-0.0635461097391451,6
237,-0.27986415008854637,-0.07154889126805053,6
238,-0.18512103404792837,-0.07974474226334954,5
239,-0.3116580551156838,-0.007225575724423838,6
240,-0.23889581330156448,-0.10157071903071141,5
241,-0.2505235945580002,-0.059964729514652704,5
242,-0.2411497249895345,-0.10637772772962173,6
243,0.5538333904602057,0.054096996830475974,1
244,0.5259613960564589,-0.0019019750482686115,1
245,-0.25345272932933294,0.026635487527669588,5
246,-0.20255374532506656,-0.03128771444732248,5
247,-0.2856286793389209,-0.023077101940144285,6
248,0.5649546356722281,0.03216152779418191,1
249,0.5604079478841044,0.027500050645955842,1
250,-0.2455869799138163,-0.08786910929364877,6
251,-0.20867342132430064,-0.12856034480572204,7
252,-0.1968799067076634,-0.09759508165314423,5
253,0.5230376224111544,0.026436378810776373,1
254,-0.21890672819761256,-0.07612538660346013,5
255,-0.2450354839825218,-0.09121389416574055,6
256,-0.2242878499583739,-0.03343756384577051,5
257,0.48637844492571936,0.0904626276203579,1
258,-0.20098565869518067,0.027602334516422966,5
259,-0.25826378382121806,-0.006071272586353371,6
260,0.5641839190673628,0.016095926553092443,2
261,-0.3011892949326833,-0.045386101539461876,6
262,-0.3044405893285246,-0.0756315814262562,6
263,-0.27359452042343957,-0.04960424442855982,6
264,0.5135991276590557,-0.028550045163132587,1
265,-0.2515365014738735,-0.03619688631104567,6
266,0.5302188969807496,0.07181816766859406,1
267,-0.26688037217113336,0.2440243233447921,3
268,-0.21838142444702283,0.09891061906764514,6
269,0.43486181336098084,0.043018470600602765,1
270,-0.38617194916191167,0.14200199666347685,3
271,-0.3717686222168056,0.23206231824610551,3
272,-0.2978291146433657,-0.04990878674300647,6
273,0.5978642260960314,0.03309810649377992,2
274,0.5574771120481109,-0.008122762512573545,2
275,-0.2271017180667386,-0.09252742946584619,5
276,0.6097993675373152,0.03459029726596924,1
277,-0.23996898460491292,-0.09540348510848029,5
278,-0.32357904261381876,-0.08219464232148632,6
279,0.5332496017071326,7.10221411248102e-05,1
280,-0.09787515610059763,-0.05630028241131674,5
281,-0.21963628735174032,-0.10365192564701364,5
282,0.50157680778203,0.07725810103465125,1
283,-0.20784732632081834,0.10321962208455321,5
284,0.6125433433106832,0.225400391283637,1
285,-0.15239530152158956,0.016205403601207646,5
286,-0.20237944898902846,0.012200131098706879,5
287,0.44896369937723957,0.14919130047056184,1
288,-0.13469235414295286,-0.013949718083654972,5
289,0.5946789827658,0.04807199131826778,1
290,0.6054884996724772,0.027404316357980074,2
291,-0.2513262362603982,-0.09256228707068792,6
292,-0.26671388190049905,-0.11209833428936705,6
293,0.5654138388144131,0.033939587441281616,1
294,-0.20306239828277714,-0.09333364070377137,5
295,0.4996326219318552,-0.014226764050348784,1
296,-0.24246949501128987,-0.07978398072943643,5
297,-0.2309857153202826,-0.08770990446059496,5
298,-0.220751704542152,-0.1066104266015852,5
299,-0.3085904478939834,-0.041453087799065313,6
300,-0.19417637156092457,-0.05029773742464955,5
301,-0.2707349337644429,-0.01944060105639328,5
302,0.5763737626655371,0.102784433885319,1
303,-0.3444877302711268,0.026043443360694696,6
304,-0.24733568093363076,0.045300156084096654,6
305,0.5503705722439397,0.1162000039406911,1
306,-0.19981637811790912,0.0005355364599888279,6
307,-0.3640851583508886,0.2837601950750402,3
308,-0.23010997107198258,-0.028120429760634225,6
309,0.5965263795452338,0.05805100998607854,1
310,-0.26573261227989586,-0.043651702137147586,6
311,0.5708193650956336,0.08057664547209553,1
312,0.5595125013457896,0.03995175353442537,1
313,0.5268212378967194,0.00045520486385530745,1
314,0.5770280275587185,-0.003234064127522862,1
315,-0.25834682503279605,-0.10173651034014675,6
316,-0.3441024543711757,-0.029260000998189983,6
317,-0.2500906357850695,-0.08872853585799384,5
318,-0.23748000584309928,-0.04021792796417817,5
319,-0.20150674826308065,-0.04189228606583728,5
320,0.5298234391030776,0.011964571768328824,1
321,-0.22639865376366283,-0.03931620495279481,5
322,0.6007689629429995,0.1806520914031919,1
323,-0.3171477992286885,-0.008159409188178646,6
324,-0.2665693959529529,-0.024724770118728534,6
325,-0.37488593569603657,0.16243701016749837,3
326,-0.2096056782271621,-0.08391415830861687,6
327,-0.30580682874130083,-0.12067609274466351,6
328,-0.2429082373895287,-0.0929878522616846,5
329,-0.22352258099580338,-0.11266451792718579,5
330,-0.1722999064238591,-0.10143434953935765,5
331,-0.20661304428777102,-0.08681840952847525,5
332,-0.2916812824059579,-0.08927298379732329,6
333,-0.32130684019479006,-0.023489709634385403,6
334,0.4828138776242512,0.044606204781756864,1
335,0.5229855639620911,0.17328279562256726,1
336,-0.27190057759669417,0.127476413034476,3
337,-0.1826662834520598,-0.09623913969915271,5
338,-0.2214477343869177,-0.1164529992236557,6
339,-0.16073178267271596,-0.09890152047404582,5
340,-0.23019569031997436,-0.09614700059941683,5
341,-0.080919766336679,-0.10319992248369675,5
342,-0.19924756158119286,-0.0940375557676128,5
343,-0.21739611789222743,-0.12478732102799522,5
344,-0.17182397597578306,-0.09936429272713365,5
345,0.49032875427636846,-0.06501342621059614,1
346,0.5735840063640097,0.028694920649633415,1
347,0.5816713319406079,0.02202543712851307,1
348,-0.28111547583431884,-0.034730557538486306,6
349,-0.28689260370888614,-0.07445993980116145,6
350,0.5220812067961248,0.20310618004850634,8
351,-0.18339243981906753,-0.07488289297882111,5
352,0.5331260448469046,-0.006051189520642264,1
353,-0.29133014540026303,-0.09659470517396129,6
354,-0.20409101339560934,-0.08915612178122417,5
355,-0.19276047594300919,-0.10492916499126953,5
356,-0.1809807588024481,-0.08841865120683995,5
357,-0.08290399259591291,-0.0847234037838771,5
358,0.5770233400429243,-0.015614228507660421,1
