stage,band_index,wavelength_nm,low_snr,sample_count,median_nonfinite_fraction,q90_nonfinite_fraction,max_nonfinite_fraction,median_negative_fraction,q90_negative_fraction,max_negative_fraction,median_above_one_fraction,q90_above_one_fraction,max_above_one_fraction,median_sample_q01,median_sample_median,median_sample_q99,q10_sample_median,q90_sample_median
reflectance,119,1562.9286666666667,False,49,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21538273215293885,0.37458401918411255,0.48567190766334534,0.31976439356803893,0.43302591145038605
reflectance,120,1568.389411764706,False,49,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21700682401657104,0.37634193897247314,0.48645731925964353,0.32141234278678893,0.43460655212402344
reflectance,121,1573.8501568627453,False,49,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21782963633537292,0.3781684339046478,0.48757556557655335,0.32294420003890995,0.43615089654922484
reflectance,122,1579.3109019607846,False,49,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21899585247039796,0.37997007369995117,0.4884334790706634,0.3244628459215164,0.43772854506969455
reflectance,123,1584.7716470588239,False,49,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22036397457122803,0.3818506896495819,0.48988411724567416,0.32607806324958805,0.43946086764335635
reflectance,124,1590.232392156863,False,49,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22216300368309022,0.3840659260749817,0.49140912741422654,0.3280491173267365,0.4416272252798081
reflectance,125,1595.693137254902,False,49,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22391968548297883,0.38690686225891113,0.49380388706922534,0.33064445555210115,0.4443578541278839
reflectance,126,1601.1538823529413,False,49,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22723319709300996,0.39105692505836487,0.4972182303667069,0.3346327692270279,0.44815976023674015
reflectance,127,1606.6146274509806,False,49,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23185976296663285,0.39562633633613586,0.5011821866035462,0.33931454718112947,0.4523280501365662
reflectance,128,1612.07537254902,False,49,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23754619807004929,0.4003557860851288,0.5059918451309205,0.34435832798480986,0.4567367970943451
reflectance,129,1617.536117647059,False,49,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24328911393880845,0.4047476351261139,0.5106845664978029,0.349425220489502,0.4610196232795715
reflectance,130,1622.9968627450983,False,49,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2485663828253746,0.4089445173740387,0.5146911406517031,0.35422967076301576,0.46486064195632937
reflectance,131,1628.4576078431373,False,49,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25352401435375216,0.41273677349090576,0.5184917140007019,0.3584612548351288,0.4680456340312958
reflectance,132,1633.9183529411766,False,49,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25791440665721893,0.4158025085926056,0.5210273051261903,0.3618960827589035,0.4704783380031586
